label,comments
1,刘炜说在上海青年队训练的时候，只有姚明能晚起，中午能睡午觉，因为他要长身体
0,华为当然没政府背景，百分百民企，如果不是美国打压，华为多低调啊
0,要是全是正版就能赚到钱了
1,而且在长沙月入过万，1个月1平方多
0,你仔细看了没，人家日本人爱干净，懒得研
0,还好有他们，不然真的完犊子
0,前面的，千万别看恋恋有词了
0,因为没有萨达姆，所以一文不值
1,辛苦了~~~~~~~~
1,火神山建好了，可以去看看病人都有床位吗
0,突然发现下面有个车车进度条
0,小品里是不知道的，别瞎加剧情了好吗
1,回楼上，这边2021.1，老福特回来啦！
0,是不是资本主义宁愿把口罩烧点也不给人民
1,啊啊啊啊啊啊，好可爱啊
1,电影看完了，小品也再补一次
0,盗版还花钱……真的会被当成傻子的
0,我盆友就是看了这些视频才觉得不好看的……
1,我住长江头，君住长江尾
1,华为的骨干业务是做通信通讯的，手机只是一部分
0,这人一直在莫名其妙，金星早说了你投你的她还一直哔哔赖赖
1,"they are free,他们免费了"
0,幸好我从不捐款到红十字会
0,这个硬黑了 东哥真的可以
1,铿锵有力，震耳欲聋，感恩有那么
1,那个年代大学生都稀有，研究生多牛逼
0,这个三连关注一来就出现在页面中间真的好影响观感啊
1,未经作者授权，禁止转载
0,跟高考本一线和学校录取线相似吗？
0,原著粉抱着期待进去了，看了个空虚
0,这种女孩一定要严惩，什么人啊
0,唉，这话让你说的太啰嗦了
1,我知道这只猫的 高考的时候坐我前面
0,看他找不找视频要钱不呗，要了就是碰瓷，不要就是普通摔了
0,别什么都是远光灯，有点常识，现在车灯都做的亮，差点的探头拍出来都这样
0,不是不知道，是放不下，我外婆说日本鬼子进村时，老百姓带着干粮躲在山里。
1,前面说南京毛蛋（其实南京叫旺鸡蛋）的兄弟，我看过亮亮吃毛蛋～
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈这一桌也太可爱了
0,没有国企国家就得崩，美国自己一堆国企
1,小品感觉比电影好看多了
1,名场面！ 01年全明星（没记错的话）
0,污染后来人价值观，抢人饭碗，还抢平民的钱
0,原来很富庶的地方一家两三辆车汽油几毛钱
1,哈哈哈哈哈哈哈哈这是谁啊
0,这就是跑题了还不承认自己跑题
1,挽狂澜于既倒，扶大厦之将倾
0,他是想让独立作者死!他不要钱，因为他怕了!
0,能不能找个能说明白话的啊
0,马：说吧，多少钱？我出
0,这篇文真的活该被举报啊，要设定就不能设定一点好的吗？不过，她们不满这篇文，举报这篇即可，干嘛要去干人家网站
1,宁已与服务器断开连接……
1,中国任何做大后的企业，也确实都是国家的，比如茅台也成国有的了，jzwc
0,imax票价150两个小时我是真的看无语咯
0,帅锅的导演认同个屁，拍不出好的怪演员？
0,呵呵，这都能被你们说出来
1,bgm一出来我就知道我输了
1,我觉得佟大为说的每一句都完全正确啊
0,这根本就是相当于把一个生了重病的人的人打晕了。什么都不管，然后等他自己好起来。
0,对啊我出钱了有点要求怎么了
0,寄希望于敌人的良心....
1,感觉挺好，推理成分有不足，但是可以，有很多文化元素，选角也很好。
0,逼着厂商以后不上pc，直接只上主机
0,这种行为德行就是腾讯的本质 腾讯就是这么恶劣小人
0,我妈如果没和我爸结婚就好了
1,华为有钱，竹内只要公正报道肯定费用丰厚，大家也愿意看
0,你可是仙女儿啊！不许这么说自己
0,很多公司CEO都不拿工资，人家拿的股票，为的是保护股东利益，马云就是大忽悠
0,中国人知轻重，不会只是单纯的去仇视，我们回去了解，然后判断。
1,Take advantage 后妈茶会话有这个词
1,男人间恒古不变的话题，真实
1,那今天考的什么，你自己投票就可以了好吧
1,哈哈哈哈哈哈哈xswl
0,得了吧有良心干的出这破事儿？资本家什么时候有过良心
0,你说你们这么乱，头发咋不乱呢
0,是的，菜市场我们都没打算放过。
1,哈哈哈哈哈哈哈阴间时刻
1,司机师傅辛苦了，我为您祈福家宅平安发大财，您才是真正的好人。
0,警察还赔了女孩1500
1,在中国全国一心的时候他们还在打嘴仗
0,作为学生党，300多的游戏真心买不起，以后再补票行吧
1,一定胜利，已经胜利！！！
1,我觉得杨丽萍是身为一个舞者的惜才，可以理解
0,腾讯不缺钱，但可以弄死你们
0,为什么高考要让老师命题呢！让我们自己写就好了是吧丽萍考试
1,这个节目好像是《喜剧总动员》，浙江卫视的，可以倒回去看十分二十秒左右
1,腾讯想要双赢，腾讯赢两次。
0,无精神病史哈哈哈哈哈哈哈哈哈哈哈
1,我感激，我幸运，我感激这些奋战在一线的工人医生们，我幸运我生在中国
0,南山必胜客可不是浪得虚名
0,伊拉克优越性的人都不能容忍这种“压迫”
0,医学生表示花了十一个月还是不够
0,主要第一遍看大家刚开始都是被逗笑，到了最后突然反差
1,历史推动着大多数人，但是历史的进步仅靠少数人推动
0,你们不是在欢迎美军吗？
0,简单来讲就是为了搞你而搞你，没有理由和标准
0,夜王：反派死于话少第一人
0,我也在好奇你咋。。敢选南京哦小老弟
0,现在特朗普直接否认了大规模杀伤武器
0,起身啊，没人教他一下礼仪吗
1,迷之自信长相和实力，跟杨颖一样，不愧是闺蜜哈哈，不要脸的劲一模一样
0,社区的人也没有多少办法，也怕传染
1,沙特有咱们卖的二踢脚，美帝不敢动
0, 腾讯游戏全是变异抄袭
0,小问号你是否有很多朋友？？？？
0,最好把整个世界都杀死。。
0,让别人杀出来自己不就死了吗？腾讯这是自保而已！请国家主持公道。
0,据说日本人歧视中国人？有没有这回事？
1,前面的，天才得有发展资料才能成才
1,全体起立！！
1,有人说是一百亿，这里澄清一下，远不止
1,哈哈哈哈哈哈哈哈有笑到
0,真的再也不会相信红十字
0,就像这个时代的库里，不管你服不服。也许他没有詹姆斯伟大，但他就是改变了这个时代的篮球风格
1,这仨人，分别毕业于上戏 北影 中戏
0,哪个正常国家能容忍别国的导弹在自己炸，还无法反击？
0,央视记者能去世界上最危险的冲突地区，却进不了红十字会仓库
0,兄弟你太乐观了 3块！1角都没有到医院手里
0,受伤的要是我家人我得气死
0,卧槽，这是在玩2k系列吗
0,独立游戏制作者考虑开发主机游戏吧，起码不会出现这种糟心的情况
0,不如柯南剧场版的那个你夺笋那
0,资本打你个人，能打到你倾家荡产。
0,视频我都看不进去，只想做题
1,看完电影有重新回来看一遍小品
0,请没有看过这本书的人谨慎发言
0,我们为什么不能合作呢？共赢不好吗
0,原来那么多武装组织是这样出现的
0,我妈要是没和我爸结婚就好了
0,负心汉那个叫金瀚…不是张翰
0,张伟不拍爱6跑去当州长去了？
1,亮叔开始逛大观园了呀，加油亮叔
0,出了山海关，就找赵本山，这话不是说说而已的！！！现在的小青年已经不清楚一些当年的东东了！
1,孟晚舟以前应该就是这儿工作吧
1,安徽人：我的意大利炮呢
0,蹭不到东西吃就说不喜欢
0,这已经不是碰瓷了吧，这是自杀
0,加什么叫，TMD，烦死了《手动狗头》
1,美术生要为中华的艺术发展而努力
0,说姚明天赋差的我也是无语
0,做游戏的拿不到一分钱分账
1,其实01年没去，主观上姚明想赢一次八一。宁波大雨之夜
0,我们不应该是对手的....
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,一般人少黑色的奔驰商务呀，人多才考斯特
0,看得出来，家庭条件一般
0,估计是郭碧婷想讲的吧，向某说出这话估计可以去看看医生了
1,日本真的有很多这样的人  挺值得学习的  精于一业
0,直接捐到医院，干嘛捐到那个什么会？
0,条件反射：指人类听到铃声会在碗里放一粒猫粮
1,万众一心抗疫情，我命由我不由天
0,腾讯：你直接喊我名得了
0,我也不以豆瓣评分作为标准   豆瓣太垃圾了
1,还好，老郭就是喜欢开这个玩笑
1,看着弹幕，一会笑一会哭的
0,高是应该的，人才就应该高工资
0,我现在对手机无感了。。。就是学习的时候会走神
0,尼玛，管理层和工人能一样？
0,金星很理性，但碰上了感觉不怎么思路清晰的杨
1,用母亲名字命名的作品都是神作，比如:《叶惠美》
0,疾控中心主任：把爷整乐了
0,废话，片酬就占了一半多，太离谱了
0,流浪地球？？？真不觉得好看
0,这有啥好的？万一老人真的身体突然不适站着醒神，这不是谋杀是啥？
1,”虽然他们一无所有，但是他们拥有了自由“
0,我和李兰娟院士差一个声调
1,一个以色列人和一个日本人用中文做节目 哈哈 感谢~
1,2001年是贾玲妈妈去世的那一年 小品是2016年的作品
0,换个人我，张柏芝这大话精就算了。
0,南山不属于国内哦。在南山不违法哦
0,这个片的问题不在江洋吧？剧情和后期没一样好的为什么要一直谈演员？
1,美国把中国当作战略对手就晓得中国的厉害了 曾经的战略对手是苏联 自信起来每一个中国人
1,共和国的旗帜终将屹立于世界之巅！
1,李兰娟院士年轻时一定是位美女，人美心更美！
1,又一名年轻的脊髓灰质炎患者
0,起诉后那还有心情做游戏
0,说明星评委的，你看见局座了么
0,腾讯，是国家养的猪，时机未到，到了就宰了
0,这些人的财路就该被断！投资错了方向就该亏钱，凭什么让他赚?
0,我后面以为看得是个日本电影，重头戏大独白全是日本演员
0,md老子收藏的文全被封了
0,秦风和野田浩激吻两小时都比这好看（doge
1,汤家凤其实课很有趣亚我觉得
0,我看到导演就想笑，真的
1,233333，我还觉得华为东西烂，没想到老外脑补得这么强。
0,张柏芝这种谎话的话还有人当真？天天夸谢霆锋绝世好老公要离婚了就大骂谢霆锋
1,这个水平是我见过自制篮球纪录片中最好的
0,日本人更不了解中国可能
0,匹夫无罪，怀璧其罪~~~
0,做的真绝啊，RNN一点活路不留
0,以为腾讯有版权，以为买了个1折的正版，RNM
0,花钱了，还是个盗版，多笋
0,那是因为日本人压抑惯了
0,他凭什么赚这个钱！他为这个游戏开发付出了什么嘛！
1,电视剧看多了吧，现实大学里面的师生关系就是我上课你们听
0,朝鲜：没资源，有蘑菇，旁边还有俩肌肉猛男，米国完全没有动机打
1,因为很多人只是活着就很不易了
1,绝了绝了绝了 会说话就多说点！！！
0,那是重影，不是另一个人，你看动作是一样的
1,他们私下关系很好的啦…
0,佟大为 你想跟我玩游戏？
0,伊拉克被美国搞得。。。。。全世界被美国干涉内政的国家太多了
0,起诉能赢南山必胜客吗？
0,主要还是导演没转型过来，大众对于科幻电影期待，导演算是撞枪口上了
1,制作人 之类的都有很大关系
1,直升机飞人皮大帅跟地图头为你点赞
0,没有对接的人太可怕了，相当于把危险让司机一个人背，关键他很多安排还不熟悉不知情
0,应该断章了，但这话理登陆站不住了
0,要是有良心，怎么做资本家
1,用日语表示立场中立，并且是给国际人看的
0,法国戴高乐不顾美国威胁在建国初期与中国建交，你们却依旧乳法
0,不可能的，那个女孩明显不是你几句话能劝的
1,日本和以色列的两位自媒体导演三观正，能力强，牛掰！
0,卧槽，考斯特。华为牛逼
0,hhhhhhhh咋又是我问题了
0,想多了，不可能关闭离线渠道的，这会损害其他正版玩家利益
1,袁腾飞说伊拉克经济飞速发展
0,2w起薪省这点钱，真就留着下面花
0,老师老阴阳师了  滑稽
0,还有特摄圈 我一个朋友因为用战兔 被一个群人骂
1,左边猫咪不太聪明的样子
0,那个年代有“笑点”这个词了？
1,Q真的秀到我了，刘德华！！！
1,鹿晗演技是算不上好，但一部片子因为一个人毁掉了这种话也说的出口
0,怎么感觉高佑思口语变好了一丢丢？
1,学医同理，因为内外科两千多页，生理病理生化加起来至少是两本牛津词典，想全部掌握是不可能的
1,每次听亮叔声音，总会想到rookie
